,endcap_3030,6
,endcap_3060,2
,endcap_linear_rail,2
,endcap_linear_rail_mirror,2
,endcap_z_left,1
,endcap_z_right,1
,pillow_block,2
,y_belt_holder_base_v1.5,2
,y_belt_holder_cap_v1.5,4
,y_idler_base_v1.0,2
,y_idler_housing_v1.0,2
,y_motor_mount_v1.5_left,1
,y_motor_mount_v1.5_right,1
,z_motor_mount_left_v1.0,1
,z_motor_mount_right_v1.0,1
